fecha,valordemanda
2023-10-07,618380.502
2023-10-08,572203.065
2023-10-09,661444.716
2023-10-10,682328.873
2023-10-11,676631.446
2023-10-12,575504.945
2023-10-13,615394.793
2023-10-14,578579.097
2023-10-15,541876.33
2023-10-16,656582.378
2023-10-17,685735.457
2023-10-18,691544.263
2023-10-19,695588.62
2023-10-20,670024.187
2023-10-21,578655.968
2023-10-22,547584.426
2023-10-23,652396.01
2023-10-24,668310.627
2023-10-25,680986.583
2023-10-26,695519.318
2023-10-27,681696.979
2023-10-28,600928.081
2023-10-29,584792.106
2023-10-30,663807.745
2023-10-31,677491.268
2023-11-01,595447.394
2023-11-02,681524.046
2023-11-03,688910.052
2023-11-04,621381.226
2023-11-05,573801.32
2023-11-06,677205.414
2023-11-07,699291.04
2023-11-08,713708.037
2023-11-09,703993.269
2023-11-10,703513.302
2023-11-11,628504.13
2023-11-12,573478.299
2023-11-13,672700.842
2023-11-14,682941.124
2023-11-15,690217.89
2023-11-16,694399.37
2023-11-17,681979.844
2023-11-18,604200.644
2023-11-19,560129.864
2023-11-20,674097.163
2023-11-21,697706.662
2023-11-22,709139.885
2023-11-23,713863.707
2023-11-24,715114.11
2023-11-25,635313.081
2023-11-26,602380.968
2023-11-27,720961.771
2023-11-28,737005.018
2023-11-29,735891.426
2023-11-30,724390.897
2023-12-01,721843.711
2023-12-02,646520.006
2023-12-03,624482.267
2023-12-04,743449.538
2023-12-05,751522.63
2023-12-06,674816.633
2023-12-07,701438.509
2023-12-08,638304.87
2023-12-09,633897.78
2023-12-10,604532.257
2023-12-11,712662.101
2023-12-12,734744.889
2023-12-13,741549.886
2023-12-14,745172.248
2023-12-15,739184.562
2023-12-16,662260.256
2023-12-17,636365.322
2023-12-18,758212.531
2023-12-19,774315.347
2023-12-20,781442.119
2023-12-21,758822.16
2023-12-22,721413.251
2023-12-23,640883.947
2023-12-24,596118.636
2023-12-25,553617.338
2023-12-26,654679.567
2023-12-27,703161.901
2023-12-28,710999.762
2023-12-29,698783.477
2023-12-30,630400.595
2023-12-31,606791.929
2024-01-01,555244.867
2024-01-02,703015.288
2024-01-03,721647.165
2024-01-04,726021.564
2024-01-05,697927.044
2024-01-06,614433.071
2024-01-07,637873.153
2024-01-08,784344.305
2024-01-09,811334.555
2024-01-10,818554.39
2024-01-11,808748.333
2024-01-12,805039.453
2024-01-13,717299.596
2024-01-14,660467.647
2024-01-15,770268.23
2024-01-16,770386.472
2024-01-17,759854.347
2024-01-18,742783.492
2024-01-19,776526.605
2024-01-20,683033.933
2024-01-21,640605.651
2024-01-22,756819.433
2024-01-23,753138.609
2024-01-24,740425.099
2024-01-25,731835.908
2024-01-26,723523.058
2024-01-27,637219.431
2024-01-28,600542.109
2024-01-29,722022.961
2024-01-30,739056.741
2024-01-31,743579.224
2024-02-01,742360.015
2024-02-02,732137.756
2024-02-03,645683.778
2024-02-04,603124.588
2024-02-05,723751.094
2024-02-06,737643.259
2024-02-07,749239.087
2024-02-08,753771.808
2024-02-09,755078.183
2024-02-10,663286.901
2024-02-11,637388.013
2024-02-12,714805.293
2024-02-13,711774.274
2024-02-14,720159.286
2024-02-15,729110.689
2024-02-16,717799.65
2024-02-17,624221.905
2024-02-18,584974.522
2024-02-19,689633.162
2024-02-20,701883.264
2024-02-21,717459.193
2024-02-22,727081.55
2024-02-23,724628.099
2024-02-24,657800.038
2024-02-25,626143.633
2024-02-26,730573.86
2024-02-27,746142.904
2024-02-28,732016.128
2024-02-29,735852.499
2024-03-01,729467.223
2024-03-02,666467.109
2024-03-03,621709.846
2024-03-04,737435.932
2024-03-05,723424.215
2024-03-06,729789.252
2024-03-07,746093.475
2024-03-08,749031.934
2024-03-09,692419.871
2024-03-10,627303.729
2024-03-11,717439.261
2024-03-12,716317.541
2024-03-13,716865.216
2024-03-14,717487.516
2024-03-15,698375.264
2024-03-16,619190.554
2024-03-17,571959.711
2024-03-18,656466.182
2024-03-19,650942.94
2024-03-20,677715.876
2024-03-21,684131.084
2024-03-22,675156.316
2024-03-23,603767.889
2024-03-24,563702.618
2024-03-25,685192.419
2024-03-26,699802.428
2024-03-27,695408.52
2024-03-28,617996.902
2024-03-29,573029.121
2024-03-30,588708.264
2024-03-31,561847.85
2024-04-01,623159.014
2024-04-02,694598.716
2024-04-03,688422.668
2024-04-04,677366.67
2024-04-05,671569.229
2024-04-06,604386.349
2024-04-07,561706.221
2024-04-08,657415.768
2024-04-09,668243.46
2024-04-10,668185.703
2024-04-11,665960.955
2024-04-12,664482.73
2024-04-13,585557.07
2024-04-14,543732.359
2024-04-15,648366.439
2024-04-16,666008.843
2024-04-17,661785.091
2024-04-18,666169.717
2024-04-19,662964.357
2024-04-20,589399.188
2024-04-21,545848.896
2024-04-22,651213.293
2024-04-23,667390.521
2024-04-24,675429.56
2024-04-25,691271.251
2024-04-26,675233.565
2024-04-27,611688.749
2024-04-28,568409.17
2024-04-29,671906.278
2024-04-30,664692.474
2024-05-01,568143.764
2024-05-02,634190.233
2024-05-03,650677.841
2024-05-04,593204.436
2024-05-05,555526.424
2024-05-06,647877.753
2024-05-07,652180.957
2024-05-08,658435.356
2024-05-09,655493.122
2024-05-10,645263.544
2024-05-11,579612.662
2024-05-12,540600.933
2024-05-13,645596.425
2024-05-14,665166.77
2024-05-15,654959.017
2024-05-16,661063.859
2024-05-17,651409.438
2024-05-18,582447.371
2024-05-19,543371.952
2024-05-20,631105.671
2024-05-21,655777.256
2024-05-22,658699.309
2024-05-23,657621.397
2024-05-24,652231.337
2024-05-25,584033.15
2024-05-26,543369.333
2024-05-27,655985.292
2024-05-28,665179.17
2024-05-29,678637.681
2024-05-30,683989.206
2024-05-31,671767.295
2024-06-01,605542.822
2024-06-02,560515.891
2024-06-03,663821.957
2024-06-04,675941.591
2024-06-05,690393.226
2024-06-06,709204.182
2024-06-07,708739.906
2024-06-08,624762.856
2024-06-09,564530.037
2024-06-10,666992.174
2024-06-11,674799.772
2024-06-12,669191.467
2024-06-13,656576.867
2024-06-14,673934.595
2024-06-15,600745.331
2024-06-16,561342.609
2024-06-17,681235.224
2024-06-18,699160.715
2024-06-19,690713.293
2024-06-20,684173.247
2024-06-21,669403.923
2024-06-22,608339.141
2024-06-23,568934.226
2024-06-24,649043.546
2024-06-25,712709.606
2024-06-26,717413.906
2024-06-27,720489.798
2024-06-28,715247.888
2024-06-29,629933.236
2024-06-30,584246.025
2024-07-01,681171.274
2024-07-02,703183.823
2024-07-03,720852.271
2024-07-04,741724.435
2024-07-05,743671.853
2024-07-06,654897.046
2024-07-07,592489.353
2024-07-08,704148.503
2024-07-09,734077.976
2024-07-10,755585.305
2024-07-11,783279.896
2024-07-12,773754.031
2024-07-13,669387.642
2024-07-14,619521.57
2024-07-15,746400.333
2024-07-16,761015.912
2024-07-17,769025.803
2024-07-18,787780.696
2024-07-19,797944.02
2024-07-20,712350.009
2024-07-21,641448.028
2024-07-22,741939.142
2024-07-23,783227.764
2024-07-24,805969.199
2024-07-25,773240.144
2024-07-26,772842.862
2024-07-27,703221.02
2024-07-28,668889.832
2024-07-29,794965.53
2024-07-30,813911.428
2024-07-31,807797.021
2024-08-01,821705.604
2024-08-02,796039.71
2024-08-03,699553.112
2024-08-04,663933.226
2024-08-05,758488.615
2024-08-06,770713.921
2024-08-07,771062.242
2024-08-08,770870.794
2024-08-09,771573.388
2024-08-10,712708.939
2024-08-11,670960.108
2024-08-12,748833.273
2024-08-13,736799.593
2024-08-14,701719.304
2024-08-15,616522.032
2024-08-16,654005.427
2024-08-17,647166.718
2024-08-18,627564.473
2024-08-19,710865.976
2024-08-20,731680.976
2024-08-21,741954.26
2024-08-22,748093.223
2024-08-23,742297.767
2024-08-24,687803.13
2024-08-25,646765.276
2024-08-26,737699.02
2024-08-27,765042.708
2024-08-28,776676.529
2024-08-29,766358.169
2024-08-30,753833.78
2024-08-31,678475.211
2024-09-01,633514.936
2024-09-02,745775.15
2024-09-03,748247.902
2024-09-04,723562.25
2024-09-05,709964.583
2024-09-06,712058.421
2024-09-07,627006.402
2024-09-08,585476.382
2024-09-09,677647.932
2024-09-10,701465.809
2024-09-11,689181.305
2024-09-12,711068.276
2024-09-13,683070.65
2024-09-14,602248.857
2024-09-15,565012.663
2024-09-16,676279.517
2024-09-17,692510.087
2024-09-18,695897.882
2024-09-19,693736.597
2024-09-20,684936.062
2024-09-21,611245.804
2024-09-22,562213.56
2024-09-23,656629.383
2024-09-24,664601.503
2024-09-25,688538.072
2024-09-26,707755.687
2024-09-27,679866.998
2024-09-28,584952.256
2024-09-29,545596.216
2024-09-30,650201.774
2024-10-01,683128.995
2024-10-02,702892.702
2024-10-03,692625.446
2024-10-04,674897.999
2024-10-05,605629.141
2024-10-06,576214.488
2024-10-07,689727.433
2024-10-08,690426.806
2024-10-09,688130.695
2024-10-10,674021.806
2024-10-11,664005.94
2024-10-12,588952.41
2024-10-13,548826.505
2024-10-14,666849.839
2024-10-15,693242.661
2024-10-16,696231.261
2024-10-17,689009.604
2024-10-18,671704.517
2024-10-19,591859.452
2024-10-20,555675.695
2024-10-21,652117.615
2024-10-22,676803.785
2024-10-23,674397.085
2024-10-24,675229.453
2024-10-25,680383.435
2024-10-26,599928.637
2024-10-27,592597.587
2024-10-28,674526.803
2024-10-29,700069.93
2024-10-30,687166.545
2024-10-31,666137.274
2024-11-01,576534.551
2024-11-02,573298.832
2024-11-03,553976.341
2024-11-04,651094.73
2024-11-05,669991.573
2024-11-06,673959.617
2024-11-07,674761.211
2024-11-08,681665.097
2024-11-09,603203.183
2024-11-10,564130.898
2024-11-11,666596.845
2024-11-12,698521.44
2024-11-13,728922.053
2024-11-14,712443.251
2024-11-15,704110.571
2024-11-16,622393.684
2024-11-17,577966.251
2024-11-18,681832.297
2024-11-19,697693.449
2024-11-20,706208.524
2024-11-21,722533.454
2024-11-22,707918.396
2024-11-23,625979.046
2024-11-24,587395.251
2024-11-25,697324.13
2024-11-26,718873.883
2024-11-27,723195.331
2024-11-28,730113.368
2024-11-29,717475.978
2024-11-30,634742.168
2024-12-01,602188.918
2024-12-02,705768.789
2024-12-03,723118.115
2024-12-04,733483.852
2024-12-05,727641.02
2024-12-06,634227.615
2024-12-07,625597.905
2024-12-08,617393.857
2024-12-09,726458.561
2024-12-10,780636.944
2024-12-11,808822.87
2024-12-12,804005.786
2024-12-13,784415.541
2024-12-14,703652.067
2024-12-15,671632.401
2024-12-16,781626.122
2024-12-17,795094.318
2024-12-18,780665.534
2024-12-19,769196.315
2024-12-20,743788.099
2024-12-21,673391.219
2024-12-22,641611.845
2024-12-23,689997.753
2024-12-24,642277.488
2024-12-25,546544.627
2024-12-26,641911.312
2024-12-27,675212.456
2024-12-28,641243.762
2024-12-29,618610.074
2024-12-30,690745.398
2024-12-31,665712.737
