fechaGeneracion,Carbon,CicloCombinado,Cogeneracion,Eolica,FuelGas,Hidroeolica,Hidraulica,MotorDiesel,Nuclear,OtrasRenovables,SolarFotovoltaica,SolarTermica,TurbinaGas,TurbinaVapor,TurbinaBombeo,ResiduosNoRenov,ResiduosRenov,UnidadMedida,GeneracionTotal
2011-05-23,130770.2,171890.445,88092.911,66953.784,-35.946,0,83254.144,9203.513,113473.46,9415.703,28764.237,8178.228,2176.94,8042.176,0,1905.6355,1597.4555,MWh,723682.8859999999
2011-05-24,131917.398,168456.4,87507.314,112581.012,-37.481,0,74839.167,9468.118,120497.276,9708.951,29283.025,8910.306,1964.626,8159.342,0,1965.035,1607.246,MWh,766827.7350000001
2011-05-25,131837.952,197192.198,86621.304,77898.648,-36.696,0,77814.504,9239.927,120465.898,9586.472,27440.687,7463.695,2224.844,8283.496,0,2008.192,1596.62,MWh,759637.741
2011-05-26,133340.829,199402.69,87991.422,93948.004,-35.947,0,78156.776,9284.64,120723.166,9435.881,19567.495,1442.126,2657.154,7952.826,0,1815.449,1604.427,MWh,767286.9380000001
2011-05-27,124436.274,175354.174,90273.101,131564.823,-34.878,0,83497.801,9580.389,113424.584,10155.661,19465.937,4036.843,2538.625,8007.8,0,2157.8155,1633.7225,MWh,776092.672
2011-05-28,120798.457,148987.267,74216.409,64659.392,-38.087,0,68945.983,9562.972,115228.204,10279.369,25935.509,6035.181,1391.551,7474.309,0,2066.786,1631.959,MWh,657175.2609999998
2011-05-29,96596.112,123402.384,72715.253,60435.544,-38.393,0,59154.538,9738.934,124650.337,10065.88,23206.711,6673.837,594.842,6202.085,0,1999.149,1615.826,MWh,597013.039
2011-05-30,112655.854,200875.446,88916.494,66955.719,-36.012,0,78445.88,9906.092,127150.563,9596.849,19979.856,3338.586,1080.606,5384.1,0,2129.249,1594.294,MWh,727973.5760000002
2011-05-31,106947.599,159213.875,90741.072,167042.769,-36.543,0,67440.783,10040.985,128566.761,9238.467,22985.96,5666.51,1715.448,6277.659,0,2176.8355,1624.9955,MWh,779643.1759999999
2011-06-01,100198.21,78254.347,90154.885,246373.741,-37.453,0,62049.007,9715.96,129470.509,9641.2,26023.575,7130.707,2069.853,6552.221,0,2883.763,1968.428,MWh,772448.9530000001
2011-06-02,91695.265,78323.417,90541.574,241636.477,-40.403,0,64182.138,9556.995,115693.868,9522.308,26140.791,8686.865,1613.867,6417.879,0,2987.789,2143.681,MWh,749102.5109999999
2011-06-03,111315.932,142250.921,91619.716,125083.617,-38.953,0,73133.975,9931.777,126547.177,9768.701,24749.858,8191.861,1394.367,6340.212,0,3058.7565,2164.2265,MWh,735512.1440000001
2011-06-04,117787.632,120850.905,74039.346,73878.355,-33.317,0,67169.255,9789.964,157132.293,9526.599,25098.566,8161.062,1019.942,5698.439,0,3048.9845,2154.6545,MWh,675322.68
2011-06-05,102065.07,90227.903,74022.858,60001.672,-36.676,0,64962.665,9549.195,168312.01,9265.649,25242.419,6942.192,964.822,5020.647,0,2946.4425,2090.1065,MWh,621576.9750000001
2011-06-06,131916.316,162961.034,89327.336,61008.351,-38.796,0,72330.154,9821.065,176615.137,9495.466,17156.803,1841.708,1935.331,5975.816,0,2823.059,2038.268,MWh,745207.0480000001
2011-06-07,98127.46,149245.38,89480.686,119862.411,-39.086,0,69150.827,9933.595,177352.168,8920.936,17761.929,2843.878,1453.71,6199.885,0,2359.0165,1884.5995,MWh,754537.395
2011-06-08,90752.231,161650.064,90854.131,101003.002,-38.657,0,78418.298,9784.599,176129.115,8409.831,25157.369,7415.941,1104.231,6128.039,0,2670.3515,2157.5515,MWh,761596.0969999998
2011-06-09,108954.143,198322.636,90414.219,44046.071,-39.179,0,75917.459,9921.706,178427.586,8460.502,25235.262,5211.256,1162.173,5684.42,0,2697.2215,2163.3395,MWh,756578.8150000001
2011-06-10,98299.064,187159.434,90309.196,64823.92,-37.716,0,74990.283,10127.015,178208.811,8973.451,25129.292,7219.603,1037.906,6046.567,0,2862.872,2334.149,MWh,757483.8470000001
2011-06-11,86225.187,145657.817,74373.09,31388.405,-36.972,0,73306.758,9860.436,176248.529,9796.798,26753.814,7539.361,1223.546,4635.701,0,3237.0305,2460.3235,MWh,652669.824
2011-06-12,51321.143,103745.945,72751.191,58550.95,-37.093,0,67077.89,9611.474,165346.548,9649.933,28668.045,8930.866,621.791,4167.785,0,4038.05,2466.935,MWh,586911.4530000001
2011-06-13,48637.329,173896.671,87324.026,82768.038,-38.336,0,84042.039,9717.831,153763.098,9294.942,29363.388,9742.283,1432.857,5022.529,0,3971.359,2462.552,MWh,701400.6060000003
2011-06-14,103420.978,240600.427,87418.455,43227.958,-24.834,0,76994.187,10096.207,153900.568,9237.032,30150.902,10198.782,1443.514,5310.656,0,4330.2105,2477.6745,MWh,778782.7170000001
2011-06-15,116940.591,233618.284,85870.945,58963.057,-25,0,68496.946,10217.848,153728.789,9089.411,30047.411,10496.092,2040.96,5129.6,0,4180.576,2472.17,MWh,791267.6799999999
2011-06-16,109624.625,233316.862,86084.094,68432.184,-36.309,0,73201.703,10399.143,153801.842,8998.416,28001.997,10100.141,1917.352,6486.403,0,4277.1065,2483.4365,MWh,797088.9959999998
2011-06-17,99666.612,205418.284,87726.585,117821.571,-34.455,0,68050.079,10314.166,153862.203,9204.626,29054.092,9854.589,2050.317,5562.612,0,4113.853,2420.96,MWh,805086.0939999999
2011-06-18,56100.002,131653.226,70776.145,131758.417,-37.726,0,64930.279,10240.606,154260.362,9023.122,29898.765,10706.725,1597.011,5381.61,0,3332.9335,2454.0425,MWh,682075.5199999999
2011-06-19,55038.167,145125.367,70894.702,41023.549,-37.628,0,64414.369,10116.096,154552.423,9113.219,29861.008,10492.329,947.573,5109.818,0,3337.786,2436.827,MWh,602425.6050000002
2011-06-20,108753.504,236454.34,84891.541,53893.569,-37.843,0,77475.429,10363.289,154114.422,9210.105,28941.262,10173.711,2479.869,7038.072,0,3285.2095,2421.4085,MWh,789457.8879999999
2011-06-21,125716.412,258817.454,85214.488,65237.513,-34.657,0,73516.045,10468.284,154054.081,9142.806,27441.73,9375.175,3451.975,7091.6,0,3405.5715,2412.1205,MWh,835310.5979999999
2011-06-22,130163.82,247406.686,86488.951,86179.638,-52.1,0,60990.758,10832.695,153903.895,9187.371,28725.342,8600.454,4205.616,7155.31,0,3434.974,2416.199,MWh,839639.609
2011-06-23,93158.206,193916.449,86825.08,94949.858,-38.578,0,60728.914,10786.298,154182.984,9535.31,29287.868,9166.374,2897.534,6438.388,0,3428.837,2437.474,MWh,757700.996
2011-06-24,84092.449,163526.289,86201.986,118708.515,-38.352,0,70568.854,10617.058,154259.076,9677.534,28512.933,9576.774,2172.817,5535.324,0,3479.839,2467.051,MWh,749358.1469999999
2011-06-25,79379.964,159422.125,69958.055,94951.081,-29.449,0,70976.102,10533.508,153770.697,9576.37,29487.881,9222.836,1672.626,5487.87,0,3674.5175,2443.6615,MWh,700527.845
2011-06-26,83373.074,134072.375,67266.647,86463.687,-37.342,0,63876.748,10169.169,153599.766,9376.313,28342.949,7164.556,1228.547,4656.115,0,3862.103,2402.317,MWh,655817.024
2011-06-27,121343.903,237641.599,81164.161,107414.279,-32.151,0,70977.06,10563.499,153521.384,9050.863,28237.803,7910.533,2502.094,6768.187,0,3356.391,2388.831,MWh,842808.4359999999
2011-06-28,142436.152,232487.799,81307.375,108080.931,-29.377,0,58133.473,10350.004,153177.191,8920.086,28494.289,8522.503,3065.247,7846.613,0,3416.8715,2394.1205,MWh,848603.2779999999
2011-06-29,123815.349,164471.006,81650.152,206258.935,-29.049,0,53409.766,10613.031,153460.742,8854.055,27088.04,8764.544,3225.044,7559.787,0,3235.7055,2378.5175,MWh,854755.6250000001
2011-06-30,105558.382,181851.761,83795.841,181884.425,-30.99,0,66833.884,10593.499,153860.172,9243.354,28060.567,7787.278,3436.931,7916.752,0,3184.6365,2176.4095,MWh,846152.902
2011-07-01,121316.751,228216.162,83660.42,101071.253,-35.55,0,79706.89,10496.49,153554.404,9303.136,24669.287,3595.884,3589.026,8410.268,0,3042.1885,2377.3825,MWh,832973.9920000001
2011-07-02,128469.78,201222.383,68271.263,53674.518,-37.663,0,64376.897,10585.751,150199.081,9789.642,27057.028,6233.862,2883.816,7945.61,0,3038.9295,2410.3305,MWh,736121.2280000001
2011-07-03,120694.369,112093.073,67484.924,108234.93,-37.866,0,43825.318,9758.414,151958.674,10154.953,21381.147,4645.183,2135.675,5517.901,0,2804.077,2320.479,MWh,662971.2510000002
2011-07-04,157444.172,196190.349,84424.347,77077.549,-33.897,0,49305.473,10155.591,152415.817,10199.605,28766.028,8125.979,3766.186,7248.896,0,2782.209,2129.763,MWh,789998.0670000002
2011-07-05,178578.498,229686.61,83898.854,65507.076,-29.411,0,49349.679,10062.741,152272.639,10154.201,29720.554,9417.019,3440.032,6648.746,0,2792.3775,2111.8385,MWh,833611.4539999999
2011-07-06,179267.461,203251.981,83314.854,106951.057,-26.104,0,49505.211,10322.341,152266.177,10324.284,30218.442,9902.824,3137.769,7133.742,0,2938.081,2233.598,MWh,850741.7180000002
2011-07-07,174070.327,178508.67,85128.486,124685.336,-22.947,0,47349.768,10351.153,152346.608,10333.128,30774.292,10365.53,3045.168,7224.028,0,3068.156,2334.399,MWh,839562.1020000001
2011-07-08,170996.901,179950.523,86126.268,106304.125,-24.064,0,55139.652,10154.13,152588.933,10286.202,30024.445,10511.372,2993.793,6641.883,0,3033.1585,2342.3015,MWh,827069.6229999999
2011-07-09,159828.442,151707.766,70146.386,48720.413,-28.826,0,52404.79,10313.777,152191.439,10197.05,28405.917,10181.676,2718.286,6014.41,0,2906.729,2301.072,MWh,708009.3270000002
2011-07-10,136543.676,94454.532,68849.593,63213.317,-28.005,0,52701.614,9911.571,152134.045,9737.867,28583.176,9052.246,2349.355,5232.958,0,2950.266,2329.926,MWh,638016.1369999999
2011-07-11,171245.925,206721.151,84552.698,75029.348,-17.56,0,61597.71,10686.835,152158.16,9453.147,28590.794,8959.978,4543.867,6865.179,0,2970.2715,2277.5205,MWh,825635.024
2011-07-12,167796.005,188998.569,84220.282,134597.027,-19.249,0,51656.571,10823.508,152006.715,9551.946,23361.142,8369.765,3586.557,7417.94,0,2843.097,2251.995,MWh,847461.8699999999
2011-07-13,158083.713,128932.081,85855.936,173755.658,-25.112,0,54962.145,10782.114,153013.222,9579.509,28329.525,9450.919,3062.543,7024.113,0,2806.6255,2262.0065,MWh,827874.9979999999
2011-07-14,171926.83,165920.738,87087.509,79951.359,-25.372,0,57002.251,10336.752,153097.524,9046.455,28739.614,9957.263,2684.324,6853.054,0,2615.8845,2268.8835,MWh,787463.069
2011-07-15,183598.201,185605.918,87257.488,62605.517,-25.352,0,59995.325,10378.945,152197.554,8952.628,28407.808,9253.15,2765.108,7608.877,0,2583.243,2213.412,MWh,803397.822
2011-07-16,158972.759,113444.56,69833.407,96707.982,-27.909,0,51819.234,10342.726,151153.751,9420.87,29079.832,9402.881,2318.593,6454.972,0,2772.42,2282.361,MWh,713978.4390000001
2011-07-17,90923.21,60686.27,69995.637,169361.905,-27.958,0,45957.361,10059.523,147711.215,9400.556,28364.293,9951.966,2341.42,6597.202,0,2815.667,2313.291,MWh,656451.558
2011-07-18,140611.618,141496.443,86019.338,113063.134,-29.408,0,53976.028,10595.829,151849.632,9456.707,27986.602,10147.81,2927.579,8178.964,0,2874.352,2290.62,MWh,761445.248
2011-07-19,110356.534,129055.201,86782.087,189414.401,-24.806,0,54692.471,10757.132,151919.658,9480.707,28359.849,9168.099,3186.243,8083.589,0,2986.613,2319.514,MWh,796537.292
2011-07-20,152576.838,183797.099,87700.809,85178.785,-27.117,0,53263.037,10568.341,152287.733,9400.315,29663.824,10772.977,3094.525,8434.825,0,2917.1235,2324.2605,MWh,791953.3749999999
2011-07-21,159249.734,186175.872,88201.323,101577.513,-29.41,0,51128.797,10650.905,154351.002,9542.305,28275.206,10478.4,3735.407,8675.999,0,2986.059,2286.433,MWh,817285.5450000002
2011-07-22,154684.924,131256.6,89387.145,150407.452,-28.966,0,48518.394,10559.819,160177.895,10679.04,26020.683,8967.209,2465.324,8427.542,0,3002.3905,2316.7255,MWh,806842.1769999999
2011-07-23,84178.689,99491.712,72171.374,139257.496,-27.679,0,55248.3,10010.645,161596.93,10634.794,27163.543,8474.057,2396.503,7544.208,0,3019.321,2338.754,MWh,683498.6469999999
2011-07-24,64032.934,74522.117,70517.279,136758.719,-27.458,0,48386.575,9976.413,161589.328,10723.273,27243.197,9280.582,1945.998,6650.668,0,2962.6755,2276.5485,MWh,626838.8490000003
2011-07-25,113096.51,148215.548,82559.494,101259.03,-25.123,0,55066.981,10775.397,161351.151,10617.009,27556.572,10363.038,3271.319,8181.546,0,2784.0885,2139.7885,MWh,737212.349
2011-07-26,142508.611,202292.971,85785.944,94502.165,-25.124,0,58538.709,10855.436,161145.238,10615.871,26578.21,10628.867,3173.982,8201.94,0,2751.8805,2124.2225,MWh,819678.9230000001
2011-07-27,153887.506,150414.716,85244.569,143141.977,-28.151,0,55954.464,10813.084,160960.844,10643.367,27375.61,9939.698,3980.184,8661.444,0,2673.1865,2222.4745,MWh,825884.9729999999
2011-07-28,159067.516,154394.436,86343.44,141103.351,-26.367,0,59420.653,10879.027,160651.903,10843.47,26611.892,10226.827,4375.966,8466.677,0,2729.4065,2219.2105,MWh,837307.408
2011-07-29,164102.916,184922.149,87269.224,91604.462,-29.165,0,53990.363,10812.907,161030.697,11147.244,26762.089,9691.09,4385.275,8303.689,0,2854.0175,2308.5375,MWh,819155.495
2011-07-30,126005.574,119122.694,71620.88,119709.745,-27.669,0,41936.913,10510.067,167052.439,10999.598,27476.554,9590.402,3306.426,6975.718,0,3020.3485,2383.9365,MWh,719683.6259999998
2011-07-31,119073.464,100232.726,70210.632,56455.687,-26.689,0,45147.433,9949.041,168239.274,10825.829,27972.37,8953.421,2549.148,5743.187,0,3068.582,2383.358,MWh,630777.463
2011-08-01,149794.371,157093.884,69311.827,103072.419,-29.657,0,57960.993,10100.233,168172.939,10807.772,21514.357,2187.957,4591.613,6251.853,0,2943.643,2265.821,MWh,766040.0250000001
2011-08-02,155963.815,169265.598,70255.982,80782.359,-29.147,0,65134.948,10253.977,164266.175,10202.443,24384.307,4935.812,4407.717,6466.241,0,2953.759,2227.655,MWh,771471.641
2011-08-03,148630.702,220281.652,71029.279,37885.667,-29.666,0,57913.503,10279.462,164132.642,10793.128,28572.965,8739.014,3975.93,6797.343,0,2999.1465,2357.9495,MWh,774358.717
2011-08-04,157297.271,210190.371,69794.25,57307.977,-29.845,0,50763.618,10174.549,164115.955,10860.468,28585.985,10082.508,3400.46,7100.534,0,2732.513,2263.736,MWh,784640.3500000001
2011-08-05,136877.289,224114,69128.185,63067.791,-29.223,0,55237.255,9621.184,163916.096,10840.402,23975.076,7098.84,3627.519,6756.472,0,2818.2435,2254.1935,MWh,779303.323
2011-08-06,79967.265,130157.27,67381.736,143121.005,-27.751,0,52542.757,9909.699,164198.767,11001.121,26940.041,8200.858,2919.587,5985.214,0,2850.587,2248.882,MWh,707397.0380000002
2011-08-07,59750.245,108738.391,66509.842,96968.45,-27.741,0,54891.426,9988.195,167746.976,10819.414,28423.65,9752.768,2947.299,6027.778,0,2963.018,2270.738,MWh,627770.449
2011-08-08,95737.731,158320.667,67529.716,124976.946,-29.263,0,57654.812,10536.516,169197.189,10288.811,28437.886,10532.389,2579.717,7923.678,0,2832.0585,2235.9575,MWh,748754.811
2011-08-09,106061.647,123785.678,66458.985,184728.792,-28.301,0,50122.65,10263.883,173202.014,10743.848,27575.493,9364.539,2645.045,8510.233,0,2818.0575,2226.4275,MWh,778478.9909999999
2011-08-10,123570.213,145622.264,67814.182,136031.548,-27.41,0,54391.614,10135.845,174350.922,10810.406,27280.167,8037.813,2837.294,8398.809,0,2520.463,1960.81,MWh,773734.94
2011-08-11,144939.185,169617.812,67301.924,94001.357,-28.488,0,54697,10128.194,174013.684,10047.804,27591.832,7229.92,2800.803,7643.959,0,2457.3545,2028.2375,MWh,774470.5780000001
2011-08-12,149400.704,181320.539,68414.099,87977.395,-28.22,0,46281.699,10275.32,172805.337,10145.751,23116.683,4493.375,2533.637,7686.043,0,2829.7595,2246.7375,MWh,769498.8590000002
2011-08-13,142544.842,148034.415,65363.57,44606.338,-26.424,0,45535.859,10107.926,173721.131,10564.814,26023.159,7445.433,2460.866,6537.563,0,2847.891,2232.692,MWh,688000.0749999998
2011-08-14,73091.875,126649.961,64092.443,64811.576,-26.348,0,49991.762,9608.813,173870.987,9937.291,25971.988,8995.905,1889.232,5605.372,0,2525.6525,1960.6815,MWh,618977.1909999999
2011-08-15,66672.628,156945.431,64570.65,46578.365,-26.796,0,51973.194,10426.309,173849.209,9275.012,28260.51,10192.809,2105.69,6185.022,0,2537.5925,1886.4705,MWh,631432.0960000001
2011-08-16,149230.857,206768.114,65612.683,44646.217,-27.409,0,58038.334,10432.78,173634.987,8916.579,28162.568,10411.249,2901.302,7761.05,0,3600.4675,1890.9615,MWh,771980.7399999999
2011-08-17,179540.52,180887.636,65403.404,83088.335,-27.43,0,45817.357,10181.342,173529.067,9176.863,27452.347,8718.358,3573.706,7830.166,0,3568.8195,1910.0495,MWh,800650.5399999999
2011-08-18,173011.778,181933.18,64412.904,96669.942,-27.608,0,41520.877,10236.199,173388.78,9471.398,24110.803,7450.733,3977.857,7916.215,0,3555.897,1903.536,MWh,799532.491
2011-08-19,159142.803,178682.857,64973.591,109623.008,-27.674,0,49851.529,11413.28,173699.79,10033.264,25985.329,6224.083,3242.925,8147.611,0,3673.3845,1914.3095,MWh,806580.0900000001
2011-08-20,136648.182,129970.146,62681.975,117096.078,-26.155,0,45060.657,11184.856,173584.126,9941.186,24498.119,4252.873,2530.032,6962.213,0,3671.291,2056.438,MWh,730112.0169999999
2011-08-21,101311.517,100365.395,63256.175,122279.298,-26.031,0,43223.501,10689.879,172849.029,9852.438,20714.211,2400.943,2086.755,5536.166,0,3619.9785,1937.6255,MWh,660096.88
2011-08-22,160340.442,166008.485,65646.385,89832.198,-26.714,0,56545.968,11089.968,171568.739,9926.694,24594.577,4811.195,4426.634,7064.928,0,3579.993,2086.324,MWh,777495.816
2011-08-23,188888.089,208989.218,66364.224,40735.317,-26.622,0,51709.358,11331.452,156518.891,10016.874,26969.733,7764.172,3461.182,7268.358,0,3620.152,2139.887,MWh,785750.285
2011-08-24,178684.712,214158.858,66733.594,51348.632,-26.348,0,47359.632,11134.986,162920.604,9831.071,27319.801,8961.207,3824.803,7237.607,0,3662.3745,2164.5965,MWh,795316.1300000001
2011-08-25,164916.997,187734.785,66699.365,105198.581,-26.226,0,39944.217,11162.595,171681.594,9637.355,27842.279,10278.203,3866.751,7604.153,0,3408.225,1943.958,MWh,811892.8319999998
2011-08-26,155956.073,142785.159,69011.573,165970.136,-25.992,0,35171.336,11390.848,172653.04,10091.934,27408.03,9746.742,4765.514,6986.641,0,3337.9855,1804.9055,MWh,817053.925
2011-08-27,149337.047,109652.059,68213.333,76595.801,-24.549,0,34960.292,10969.509,173131.628,10290.526,28508.405,9618.283,3526.458,5861.39,0,3515.6615,1922.0565,MWh,686077.9
2011-08-28,118064.285,89556.042,67064.371,85179.203,-23.951,0,38990.423,10352.583,172843.527,10092.633,25946.926,8466.651,2707.851,4638.881,0,3626.51,2159.476,MWh,639665.4110000001
2011-08-29,165662.323,186166.838,67939.155,62180.927,-20.544,0,40894.181,11073.137,172286.193,10110.542,25011.655,6834.269,3803.668,6338.756,0,3614.738,2040.805,MWh,763936.6430000002
2011-08-30,189038.082,191269.129,70083.568,62359.559,-18.275,0,42331.67,10663.239,172072.978,10290.457,27502.363,9232.009,4548.729,7795.146,0,3207.925,1874.302,MWh,802250.881
2011-08-31,189152.778,163685.363,70067.673,104692.773,-15.405,0,44432.469,11053.413,163767.546,10242.152,19894.77,2868.188,4094.491,7208.71,0,3343.2035,2047.3255,MWh,796535.45
2011-09-01,194002.752,155858.443,83183.823,87948.1,-16.862,0,42682.627,11305.939,166317.58,10371.16,18126.606,1465.271,4417.967,8757.538,0,3960.2045,2385.3135,MWh,790766.462
2011-09-02,195051.804,182277.11,87022.316,36514.218,-17.441,0,46102.171,10579.631,172343.018,10839.065,15355.398,2325.8,4082.54,8514.249,0,4034.2145,2422.7675,MWh,777446.8609999999
2011-09-03,160140.851,103460.162,73057.279,78292.038,-20.905,0,39573.803,10384.281,172605.084,11037.612,20937.071,4457.378,2993.275,6561.427,0,4138.1005,2416.8025,MWh,690034.259
2011-09-04,94425.174,78298.699,72982.25,90939.142,-20.562,0,38543.769,9633.365,172686.433,10534.256,25445.066,6416.165,2665.07,5306.902,0,4148.4205,2414.6845,MWh,614418.834
2011-09-05,150355.366,154479.722,86012.565,66812.786,-21.216,0,41740.696,10385.005,170826.48,10818.033,27727.047,10258.21,3455.073,6888.86,0,3928.1645,2262.4455,MWh,745929.2370000001
2011-09-06,167437.922,182532.516,85447.854,56547.286,-17.604,0,40640.606,10586.952,170579.138,10695.349,27729.958,11096.505,4024.311,8048.345,0,3907.8195,2288.4715,MWh,781545.429
2011-09-07,176679.806,195577.678,84879.098,48826.686,-5.104,0,41946.661,10831.84,168547.664,10690.359,27886.971,11016.724,4147.039,7765.285,0,4078.221,2404.109,MWh,795273.0370000001
2011-09-08,182736.394,190484.389,84482.3,46300.629,-3.871,0,40856.233,10716.372,169994.745,10963.105,27734.818,11031.981,3800.413,7547.221,0,4087.4555,2386.0065,MWh,793118.191
