fecha,temperaturamedia,temperaturamaxmedia,temperaturaminmedia,precipitacionesmedia,horassolmedia,rachamedia,vientovelmedia,humedadrelmedia,humedadrelmaxmedia,humedadrelminmedia,presionmaxmedia,presionminmedia
2011-01-27,5.237053571428571,8.656473214285715,1.8095982142857143,5.812527964205816,1.6111111111111112,8.982967032967034,2.2898123324396784,81.29977116704805,95.02657004830918,64.78985507246377,949.3845454545454,944.0927272727273
2011-01-28,6.3670353982300885,9.220353982300885,3.514601769911504,6.052796420581656,2.0633333333333335,9.319459459459459,2.3506666666666667,86.79043280182232,96.44630071599045,73.3890214797136,952.7548672566372,948.3849557522124
2011-01-29,6.216517857142857,9.263839285714285,3.168080357142857,4.432054176072235,2.7127272727272724,8.536666666666665,2.2315363881401615,84.39090909090909,96.75302663438256,69.53268765133171,957.1648148148148,952.8305555555555
2011-01-30,5.316851441241686,8.461368653421633,2.2024390243902436,2.411685393258427,2.382758620689655,8.686376021798365,2.2722371967654986,82.5909090909091,95.91923990498812,66.28909952606635,960.4043859649123,955.821052631579
2011-01-31,4.935333333333333,8.07,1.8033333333333332,1.1306306306306306,3.5734375,9.130083565459609,2.697547683923706,74.9931506849315,92.14319809069212,59.47016706443914,968.4699115044249,961.7778761061946
2011-02-01,5.3424719101123594,9.53820224719101,1.1467415730337078,0.09798206278026907,5.998461538461538,10.315151515151515,3.0283783783783784,69.01601830663616,87.85060240963855,52.51807228915663,973.9836363636364,968.5927272727273
2011-02-02,6.492904656319291,11.734146341463415,1.2509977827051,0.15266666666666667,7.241269841269841,10.189344262295082,2.9916442048517524,64.77262180974478,85.7177033492823,45.39473684210526,974.5447368421053,971.7526315789474
2011-02-03,7.671748878923767,13.478251121076234,1.858744394618834,0.0077777777777777776,6.981967213114753,8.244903581267218,2.3424,65.0,87.43373493975903,45.1566265060241,976.2467889908256,972.5311926605505
2011-02-04,8.732808988764045,15.415470852017938,2.047415730337079,0.010444444444444445,8.27457627118644,6.611475409836066,1.8191374663072775,66.02552204176334,89.64988009592327,42.94484412470024,977.1,974.0805309734513
2011-02-05,9.40488888888889,16.725720620842573,2.094666666666667,0.0022172949002217295,8.512727272727272,5.797547683923705,1.6513513513513514,62.384792626728114,87.48815165876778,37.872037914691944,977.2185840707964,974.041592920354
2011-02-06,10.037977528089886,17.66591928251121,2.4141573033707866,0.005145413870246085,8.557407407407409,5.760614525139665,1.5484848484848486,59.88732394366197,85.15071770334929,34.96650717703349,976.1779816513761,971.691743119266
2011-02-07,9.5961797752809,16.806053811659194,2.3901123595505616,0.0029213483146067415,8.56,6.099162011173185,1.632345013477089,62.46279069767442,88.05542168674698,38.60481927710843,972.1803738317757,968.5728971962617
2011-02-08,8.892222222222221,15.435476718403548,2.3493333333333335,0.13563474387527838,7.548387096774194,6.766298342541437,1.7714666666666665,66.40182648401826,89.85202863961814,44.198090692124104,966.6963963963964,962.3396396396396
2011-02-09,9.114864864864865,15.05685393258427,3.171171171171171,0.9376681614349776,6.731147540983607,7.715702479338844,2.009214092140921,69.35103926096998,90.86330935251799,47.695443645083934,965.1245454545455,961.5527272727273
2011-02-10,9.69647577092511,15.946153846153846,3.4473568281938323,0.05054945054945055,7.906557377049181,7.276902173913044,1.9590909090909092,66.84757505773672,90.38862559241706,45.007109004739334,965.6234782608695,962.0408695652173
2011-02-11,9.406331877729258,15.371459694989106,3.44410480349345,0.626431718061674,7.271186440677966,7.892225201072386,2.0805774278215226,67.56787330316742,90.68298368298369,45.98368298368298,964.4389380530974,960.7752212389381
2011-02-12,8.706140350877194,14.411159737417941,3.0059080962800877,0.2095982142857143,6.601785714285714,8.062133333333334,2.0813648293963256,71.41534988713319,93.52927400468384,49.79391100702576,966.3895652173914,962.4
2011-02-13,7.994285714285715,12.870021881838076,3.135164835164835,5.210913140311804,3.2017857142857147,13.331914893617022,3.5628947368421056,73.48181818181818,93.89252336448598,53.58644859813084,960.7539130434783,951.1660869565218
2011-02-14,7.055133928571428,10.483964365256124,3.644988864142539,4.472209567198178,4.493548387096775,12.957260273972603,3.590616621983914,73.675,94.09785202863962,56.52028639618138,959.0457943925234,951.8056074766355
